id,source,name,brand,img-src,latest-price,retail-price,sale,available
No.00856989,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-16-2023-m2-max-12cpu-38gpu,MacBook Pro 16 inch M2 Max 2023 12CPU 38GPU 32GB/1TB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_1_18_638096362865335112_macbook-pro-16-2023-m2-pro-xam-9.jpg,75.990.000,92.990.000,18,False
No.00881861,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-e1504fa-nj426w-r3-7320u,"Laptop Asus Vivobook E1504FA-NJ426W R3 7320U/8GB/256GB/15.6"" FHD/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_20_638228797960611377_asus-vivobook-e1504-bac-5.jpg,5.490.000,11.490.000,52,False
No.00867351,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-14-g3-acl-r7-5700u-win11,"Laptop Lenovo ThinkBook 14 G3 ALC R7 5700U/8GB/512GB/14.0""FHD/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_27_638155288067725126_lenovo-thinkbook-14-g3-alc-xam-1.jpg,0,0,0,False
No.00872340,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-3-15itl6-i5-1155g7,"Laptop Lenovo Ideapad 3 15ITL6 i5 1155G7/8Gb/256Gb/15.6""FHD/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_17_638251818265488709_lenovo-ideapad-3-15itl6-i5-1155g7-xam-6.jpg,0,0,0,False
No.00890156,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-4-i7-1255u-21e300e3vn,Laptop Lenovo ThinkPad E14 Gen 4 i7-1255U/8GB/512GB/14.0FHD/Win11,Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_11_29_638053168207164330_lenovo-thinkpad-e14-gen-4-amd-den-1.jpg,0,0,0,False
No.00888042,https://fptshop.com.vn/may-tinh-xach-tay/huawei-ytfz-x-matebook-d14-be-i3-1215u,"Laptop Huawei MateBook D14 BE i3 1215U/8GB/256GB/14""FHD+/Win11",,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_20_638254410515903764_huawei-ytfz-x-matebook-d14-be-i3-1215u-bac-2.jpg,9.490.000,10.990.000,14,True
No.00878125,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-15iah7h-i5-12500h,"Lapto Lenovo Gaming Legion 5 15IAH7H i5-12500H/16G/512G/15.6""2K/GeForce RTX3060_6G/Win11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_23_638151671900654404_lenovo-gaming-legion-5-15iah7h-xam-dam-1.jpg,0,0,0,False
No.00863509,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-katana-15-b13vfk-676vn-i7-13620h,"Laptop MSI Gaming Katana 15 B13VFK-676VN i7 13620H/AI/16GB/1TB/Geforce RTX 4060 8GB/15.6""FHD/Win11_Balo",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_9_638139851534926926_msi-gaming-katana-15-b13v-den-1.jpg,27.990.000,31.990.000,13,True
No.00881884,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-yoga-slim-7-pro-14ihu5-o-i5-11320h,"Laptop Lenovo Yoga Slim 7 Pro 14IHU5 O i5 11320H/16GB/512GB/14.0""2.8K/Win11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_9_638219196660798605_lenovo-yoga-slim-7-pro-14ihu5-o-bac-5.jpg,0,0,0,False
No.00878151,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-b7m-238vn-r7-7730u,"Laptop MSI Modern 15 B7M-238VN R7 7730U/16GB/512GB/15.6""FHD/Win 11",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_24_638152553410995909_msi-modern-15-b7m-den-1.jpg,12.990.000,16.990.000,24,False
No.00867032,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-ux3402va-km203w-i5-1340p,"Laptop Asus Zenbook UX3402VA-KM203W i5 1340P/16GB/512GB/14"" WQXGA+/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_24_638152793094933200_asus-zenbook-ux3402-bac-1.jpg,0,0,0,False
No.00882595,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-15arh7h-r7-6800h,"Laptop Lenovo Gaming Legion 5 15ARH7H R7-6800H/16GB/512GB/15.6""WQHD/RTX3060_6GB/Win11_Xám",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_10_20_638018713259494423_lenovo-gaming-legion-5-15arh7-xam-dam-1.jpg,28.990.000,42.990.000,33,False
No.00870696,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx506hf-hn017w-i5-11400h,"Laptop Asus TUF Gaming FX506HF-HN017W i5 11400H/16GB/512GB/15.6"" FHD/Nvidia RTX2050 4GB/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_4_4_638162268370520473_asus-tuf-gaming-fx506hf-den-5.jpg,0,0,0,False
No.00881938,https://fptshop.com.vn/may-tinh-xach-tay/lg-gram-14t90r-gah55a5-i5-1340p,"Laptop LG Gram 14T90R-G.AH55A5 i5 1340P/16GB/512GB/14""WUXGA/Win11",Lg,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_9_638219221275325980_lg-gram-14t90r-gah55a5-i5-1340p-den-3.jpg,0,0,0,False
No.00883760,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-rog-strix-g513rw-hq152w-r9-6900hx,Laptop Asus Gaming ROG Strix G513RW-HQ152W R9-6900HX/16GB/1TB/Nvidia RTX 3070Ti 8GB/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_8_26_637655727924518755_asus-rog-gaming-g513-rgb4-xam-1.jpg,0,0,0,False
No.00873155,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-a315-59-321n-i3-1215u,Laptop Acer Aspire 3 A315-59-321N i3 1215U/8GB/256GB/15.6'FHD/Win11,Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_4_20_638176054475714902_acer-aspire-a315-59-321n-i3-1215u-bac-5.jpg,0,0,0,False
No.00881885,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-5-light-14abr8-r7-7730,"Laptop Lenovo Ideapad Slim 5 Light 14ABR8 R7 7730U/16GB/512GB/14.0""FHD/Win11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_9_638219204862702562_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-3.jpg,0,0,0,False
No.00884856,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-b12mo-487vn-i7-1255u,"Laptop MSI Modern 15 B12MO-487VN i7-1255U/16GB/512GB/15.6"" FHD/Win11",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_2_16_638121579946663376_msi-modern-15-b5m-den-1.jpg,0,0,0,False
No.00875578,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-g5-kf-e3vn313sh-i5-12500h,"Laptop Gigabyte Gaming G5 KF-E3VN313SH i5 12500H/AI/16GB/512GB/15.6""FHD/RTX4060 8GB/Win11",Gigabyte,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_5_5_638188828261835779_gigabyte-gaming-g5-kf-e3vn313sh-i5-12500h-den-3.jpg,23.390.000,24.990.000,6,True
No.00881433,https://fptshop.com.vn/may-tinh-xach-tay/msi-creator-m16-b13ve-830vn-i7-13700h,"Laptop MSI Gaming Creator M16 B13VE-830VN i7 13700H/16GB/512GB SSD/16""FHD/RTX4050 8GB/Win 11",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_8_638218447787676651_msi-creator-m16-b13ve-830vn-i7-13700h-den-1.jpg,37.490.000,39.990.000,6,True
No.00881756,https://fptshop.com.vn/may-tinh-xach-tay/hp-245-g9-r5-5625u,"Laptop HP 245 G9 R5 5625U/8GB/256GB/14""FHD/Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_3_638134647807424561_hp-240-g9-bac-1.jpg,6.090.000,13.090.000,53,False
No.00874398,https://fptshop.com.vn/may-tinh-xach-tay/hp-14s-em0086au-r5-7520u,Laptop HP 14s-em0086AU R5 7520U/16GB/512GB/14'FHD/AMD Radeon Graphics/Win11,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_4_11_638168318098594588_hp-14s-em0080au-r3-7320u-bac-1.jpg,12.790.000,15.190.000,16,True
No.00881874,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-stealth-16studio-a13vg-057vn-i9-13900h,"Laptop MSI Gaming Stealth 16Studio A13VG-057VN i9 13900H/AI/32GB/2TB/16""UHD/Nvidia RTX 4070 8GB/Win11/Balo",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_8_638218488912594834_msi-gaming-stealth-16studio-a13vg-xanh-5.jpg,0,0,0,False
No.00881833,https://fptshop.com.vn/may-tinh-xach-tay/acer-predator-helios-neo-gaming-phn16-71-54cd-i5-13500hx,Laptop Acer Predator Helios Gaming PHN16-71-54CD i5 13500HX/8GB/512GB/NVIDIA RTX4050 6GB/Win11,Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_6_638216651229999641_acer-predator-helios-neo-gaming-phn16-71-den-5.jpg,0,0,0,False
No.00775354,https://fptshop.com.vn/may-tinh-xach-tay/laptop-microsoft-surface-go-i5-1035g1,"Laptop Microsoft Surface Laptop Go i5 1035G1/8GB/128GB/12.4"" Touch/Win10",,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_10_9_637694136420665393_microsoft-surface-go-bac-3.jpg,7.990.000,0,0,False
No.00769069,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-i5-10300h-gtx-1650ti-4gb,Máy tính xách tay Lenovo Gaming Legion 5/i5-10300H/16G/512G/15.6”/GTX1650Ti 4G/Win 10_Đen_82AU00PQVN,Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_10_1_637371843730399179_lenovo-legion-5-15imh05-den-dd.png,0,0,0,False
No.00760341,https://fptshop.com.vn/may-tinh-xach-tay/msi-bravo-15-b5dd-028vn-r7-5800h,"Laptop MSI Bravo 15 B5DD 028VN R7 5800H/8GB/512GB SSD/15.6""FHD/RX5500M 4Gb/Win10",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_7_7_637612653980161732_msi-bravo-15-den-5.jpg,0,0,0,False
No.00694878,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-13-2020-2-0-ghz-i5-512gb,Macbook Pro 13 2020 Touch Bar 2.0Ghz Core i5/16GB/512GB SSD,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_6_5_637269498448953496_mb-pro-13-2020-xam-4.png,0,0,0,False
No.00773697,https://fptshop.com.vn/may-tinh-xach-tay/acer-predator-helios-gaming-ph315-54-78w5-i7-11800h,Laptop Acer Predator Helios Gaming PH315-54-78W5 i7 11800H/8GB/512GB SSD/Nvidia RTX3050Ti 4GB/Win10,Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_9_27_637683516026005964_acer-predator-helios-gaming-ph315-54-den-1.jpg,0,0,0,False
No.00770717,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-thin-10sc-481vn-i7-10750h,"Laptop MSI Gaming GF63 Thin 10SC-481VN i7 10750H/8GB/512GB/15.6""FHD/GTX 1650 Max-Q 4GB/Win 10",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_8_7_637639340541330187_msi-gaming-gf63-den-1.jpg,17.990.000,0,0,False
No.00762456,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-gaming-an515-57-74nu-i7-11800h,Laptop Acer Nitro Gaming AN515 57 74NU i7 11800H/8GB/512GB SSD/Nvidia RTX3050Ti 4GB/Win10,Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_7_5_637610884165519217_acer-nitro-gaming-an515-57-den-1.jpg,0,0,0,False
No.00765678,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-r7-4800h,Laptop Lenovo Gaming Legion 5 R7 4800H/16GB/512GB/15.6”FHD/GTX 1650Ti 4GB/Win 10,Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_6_2_637266891203571067_lenovo-legion-5-15arh05-den-1.png,0,0,0,False
No.00772181,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf66-11uc-641vn-i7-11800h-rtx3050,Laptop MSI Gaming Katana GF66 11UC 641VN i7 11800H/8GB/512GB/RTX 3050 4GB/Win 10,Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_8_31_637660077483275573_msi-gaming-gf66-den-5.jpg,0,0,0,False
No.00770718,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-i5-10500h-gtx-1650-max-q-4gb,Laptop MSI Gaming GF63- 468VN i5 10500H,Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_8_7_637639340541330187_msi-gaming-gf63-den-1.jpg,0,0,0,False
No.00773273,https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-omen-16-b0142tx-i5-11400h,"Laptop HP Gaming OMEN 16 b0142TX/i5 11400H/16GB/1TBSSD+32GB/RTX 3050Ti 4GB/16.1""FHD/Win 10",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_9_21_637678439891178848_hp-gaming-omen-16-rtx-3050ti-den-1.jpg,0,0,0,False
No.00001169,https://fptshop.com.vn/may-tinh-de-ban/mac-pro-quad-core-intel-xeon-e5-37ghz-me253zpa,Apple Mac Pro Quad-Core Intel Xeon E5 3.7GHz/12GB/256GB SSD/ATI D300 ME253ZP/A,,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/mac-pro-quad-core-intel-xeon-e5-37ghz-me253zpa-id26589.jpg,0,0,0,False
No.00588980,https://fptshop.com.vn/may-tinh-xach-tay/acer-predator-helios-ph315-52-7688-core-i7-9750h,"Máy tính xách tay Acer Gaming PH315-52-7688 i7-9750H/16Gb/256 Gb/6GD6_RTX2060/15.6""FHD/Win 10/Đen",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2019_6_28_636973178657219579_acer-predator-helios-ph315-52-1.png,44.990.000,0,0,False
No.00576733,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-1-sf114-32-c9fv-n4000,"MTXT Acer Swift 1 SF114-32-C9FV/N4000/4Gb/64GEMMc/14""FHD/Win 10/Vàng/NX.GXQSV.002",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2019_5_13_636933665926071984_acer-swift-1-sf114-32-c9fv-dd.png,0,0,0,False
No.00585203,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-5-sf514-53t-58pn-core-i5-8265u,Laptop Acer Swift 5 SF514-53T-58PN i5-8265U/8GB/256GB/14FHD Touch/Win 10,Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2019_6_12_636959565770058811_acer-swift-5-sf514-53t-58pn-1.png,2.990.000,8.990.000,67,False
No.00564814,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-a515-53-30qh-core-i3-8145,"MTXT Acer Asprire A515-53-30QH/Core i3-8145/4Gb/1Tb/DVDRW/15.6""HD/Win 10/ Bạc/NX.H6BSV.003",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_5_11_637248019374441406_acer-aspire-a515-53-bac-thang-5-dd.png,0,0,0,False
No.00495502,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x507ua-ej234t-core-i3-7020u,Laptop ASUS VIVOBOOK X507UA-EJ234T/Core i3-7020U/4GB/1TB/15.6FHD/INTEL HD/WIN10,Asus,"data:image/svg+xml;base64,CiAgICAgIDxzdmcgd2lkdGg9IjM2NyIgaGVpZ2h0PSIzNjciIHZpZXdCb3g9IjAgMCAxMDAgMTAwIiBmaWxsPSJub25lIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciPgogICAgICA8ZyBvcGFjaXR5PSIwLjUiPgogICAgICA8cGF0aCBmaWxsLXJ1bGU9ImV2ZW5vZGQiIGNsaXAtcnVsZT0iZXZlbm9kZCIgZD0iTTY0Ljg2MzcgNTQuOTMxMUg2NS4wODc0QzY1LjIzNDggNTQuOTMxMSA2NS4zNjY4IDU0LjkxMDkgNjUuMzY2OCA1NC43Mzc1QzY1LjM2NjggNTQuNTgzOCA2NS4yMjA3IDU0LjU1OTcgNjUuMDg5NSA1NC41NTk3SDY0Ljg2MzdWNTQuOTMxMVpNNjQuNjEwNCA1NC4zODQzSDY1LjExNzNDNjUuNDQyMyA1NC4zODQzIDY1LjYyMDggNTQuNDkyMSA2NS42MjA4IDU0Ljc2NTVDNjUuNjIwOCA1NC45ODY3IDY1LjQ4NjcgNTUuMDk0MiA2NS4yNjQyIDU1LjExMzZMNjUuNjI4NyA1NS42ODAxSDY1LjM3MDVMNjUuMDE4NSA1NS4xMjIzSDY0Ljg2NDVWNTUuNjgwMUg2NC42MTA0VjU0LjM4NDNaTTY1Ljk4MjggNTUuMDM0OEM2NS45ODI4IDU0LjUwMDcgNjUuNTc2IDU0LjExMzEgNjUuMDczOCA1NC4xMTMxQzY0LjU3MDcgNTQuMTEzMSA2NC4xNjUxIDU0LjUwMDcgNjQuMTY1MSA1NS4wMzQ4QzY0LjE2NTEgNTUuNTcxMyA2NC41NzA3IDU1Ljk1ODQgNjUuMDczOCA1NS45NTg0QzY1LjU3NiA1NS45NTg0IDY1Ljk4MjggNTUuNTcxMyA2NS45ODI4IDU1LjAzNDhWNTUuMDM0OFpNNjMuODcxNyA1NS4wMzJDNjMuODcxNyA1NC40MDI3IDY0LjQxMTMgNTMuODg5OSA2NS4wNzQyIDUzLjg4OTlDNjUuNzM2NyA1My44ODk5IDY2LjI3NTEgNTQuNDAyNyA2Ni4yNzUxIDU1LjAzMkM2Ni4yNzUxIDU1LjY2MzcgNjUuNzM2NyA1Ni4xNzY5IDY1LjA3NDIgNTYuMTc2OUM2NC40MTEzIDU2LjE3NjkgNjMuODcxNyA1NS42NjM3IDYzLjg3MTcgNTUuMDMyVjU1LjAzMloiIGZpbGw9IiM0QTRGNjMiLz4KICAgICAgPHBhdGggZmlsbC1ydWxlPSJldmVub2RkIiBjbGlwLXJ1bGU9ImV2ZW5vZGQiIGQ9Ik00MC4wMjU2IDQzLjgzNDlDMzguMjI4NiA0My44MzQ5IDM2LjcwNjUgNDQuOTQ2NiAzNi4xNzI3IDQ2LjQ4NThDMzYuMTU5OCA0Ni41MTk4IDM2LjE0ODIgNDYuNTU1NyAzNi4xMzc0IDQ2LjU4OTdMMzYuMDQ5IDQ2LjkyMDhMMzMuNzk2MyA1Ni4yMDY4SDM5LjQ3MTRDNDEuMTY3MSA1Ni4yMDY4IDQyLjYxMDggNTUuMTg0NyA0My4xNTk5IDUzLjc1MThMNDMuMzc0MSA1Mi44NjczTDQ1LjU2NTQgNDMuODM0OUg0MC4wMjU2WiIgZmlsbD0iIzRBNEY2MyIvPgogICAgICA8cGF0aCBmaWxsLXJ1bGU9ImV2ZW5vZGQiIGNsaXAtcnVsZT0iZXZlbm9kZCIgZD0iTTUwLjcyOTggNDAuNzQwOEM0OC44NzM5IDQwLjc0MDggNDcuMzA5IDQxLjkyNzUgNDYuODI2MiA0My41NDY1QzQ2Ljc4OTcgNDMuNjY3OCA0Ni43NjAyIDQzLjc5MTEgNDYuNzM3IDQzLjkxNjdMNDMuMDA0OSA1OS4zMDA5SDQ4LjU0NDdDNTAuNDQyNSA1OS4zMDA5IDUyLjAzNTYgNTguMDU5MiA1Mi40Nzg1IDU2LjM4M1Y1Ni4zODM4SDUyLjQ4MUw1Ni4yNzU0IDQwLjc0MDhINTAuNzI5OFoiIGZpbGw9IiM3MjgwOTEiLz4KICAgICAgPHBhdGggZmlsbC1ydWxlPSJldmVub2RkIiBjbGlwLXJ1bGU9ImV2ZW5vZGQiIGQ9Ik01OS45NDM3IDQzLjgzNDlDNTguMjEwMyA0My44MzQ5IDU2LjczMTcgNDQuODY5NiA1Ni4xNTA2IDQ2LjMyNThDNTYuMTIxMSA0Ni4zOTk3IDU2LjAxNzggNDYuNzA3NCA1Ni4wMTc4IDQ2LjcwNzRMNTMuNzE0IDU2LjIwNjhINTkuMjU0N0M2MS4xNTg3IDU2LjIwNjggNjIuNzU1MSA1NC45NTkyIDYzLjE5MyA1My4yNzU0TDYzLjE5MjYgNTMuMjc2Mkg2My4xOTNMNjUuNDgyMyA0My44MzQ5SDU5Ljk0MzdaIiBmaWxsPSIjQTlCMkJFIi8+CiAgICAgIDwvZz4KICAgICAgPC9zdmc+CiAgICAgIA==",10.290.000,0,0,False
No.00493946,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-330-15ikb-81dc00envn,"Laptop Ideapad 330-15IKB/Core i3-7130U/4Gb/500Gb/15.6""HD/Win 10//81DC00ENVN/Lenovo",,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2018_8_15_636699244300910491_Lenovo-330-15-1.png,9.990.000,0,0,False
No.00440328,https://fptshop.com.vn/may-tinh-xach-tay/masstel-l133,MTXT Masstel L133/Celeron N3350/RAM 3GB/eMMC 32GB/13.3FHD/Intel HD/DOS_Bạc,Masstel,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2018_2_22_636549179165928759_Masstel-L133.png,0,0,0,False
No.00480735,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n3576s,"Máy tính xách tay Dell Inspiron N3567S/i3-7020U/4Gb/1000GB/15.6""HD/HD Graphics 620/Ubuntu/Đen",Dell,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2018_8_16_636700091912019287_HASP-Dell-Ins-3567(4).jpg,10.490.000,0,0,False
No.00752177,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n3501b-i5-1135g7,"Laptop Dell Inspiron N3501B/Core i5-1135G7/4GB/512GB/15.6""FHD/Win 10",Dell,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_5_15_637567104112346282_dell-inspiron-n3501-den-a4.jpg,0,0,0,False
No.00725099,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-13-2020-touch-bar-m1-256gb,MacBook Pro 13 inch M1 2020 8CPU 8GPU 8GB/256GB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_11_12_637408006342676182_mbp-2020-m1-silver-4.png,28.990.000,29.990.000,3,True
No.00718842,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-ce3014tu-i3-1005g1,Laptop HP Pavilion 14 ce3014TU i3 1005G1/8QP03PA,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2019_12_19_637123526490969649_hp-pavilion-14-ce-vang-dd.png,0,0,0,False
No.00713128,https://fptshop.com.vn/may-tinh-xach-tay/dell-g3-15-3500a-i7-10750h,Laptop Dell Gaming G3 15 3500A/i7-10750H/8GB/512G/15.6/GTX1650Ti 4GB/Win 10,Dell,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_9_9_637352595658403786_dell-g3500-den-1.png,0,0,0,False
No.00750388,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf75-thin-10scxr-013vn-i7-10750h,Laptop MSI Gaming GF75 Thin 10SCXR 013VN/Core i7-10750H/8GB/512G/17.3FHD/GTX1650 4Gb/Win 10,Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2021_2_19_637493322262884933_msi-gf75-den-1.jpg,0,0,0,False
No.00731890,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-2020-m1-16gb-256gb,MacBook Air 13 inch M1 2020 8CPU 7GPU 16GB/256GB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_11_12_637407982638375713_mba-2020-gray-4.png,23.490.000,29.990.000,22,True
No.00725640,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n7306-i5-1135g7,"Laptop Dell Inspiron N7306 i5 1135G7/8Gb/512Gb/13.3""FHD Touch/Win 10",Dell,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_11_18_637412897396715903_dell-inspiron-n7306-den-6.png,0,0,0,False
No.00725653,https://fptshop.com.vn/may-tinh-xach-tay/msi-bravo-15-a4dcr-270vn-r5-4600h,Laptop MSI Gaming Bravo15 A4DCR-270VN R5 4600H/8GB/256GB/AMD RX5300M-3GB/Win10,Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_6_11_637274653397635920_msi-bravo-15-%20den-1.png,0,0,0,False
No.00713130,https://fptshop.com.vn/may-tinh-xach-tay/asus-zephyrus-ga401iu-ha171t-r7-4800hs,Laptop Asus Gaming GA401IU-HA171T/R7-4800HS/16GB/512GB/14.0'/GTX1660TiMAXQ-6GB/Win10,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_9_9_637352469339849029_asus-zephyrus-ga401-xam-4.png,0,0,0,False
No.00679145,https://fptshop.com.vn/may-tinh-xach-tay/msi-gs65-9sd-i5-9300h-gtx1660ti,Laptop MSI Gaming GS65 9SD 1409VN i5 9300H/8GB/512GB/GTX1660Ti6GB/15.6FHD/Win 10_Balo,Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_4_13_637223932531104221_msi-gs65-9th-den-1.png,34.990.000,0,0,False
No.00694880,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-13-2020-2-0-ghz-i5-1tb,Macbook Pro 13 2020 Touch Bar 2.0Ghz Core i5/16GB/1TB SSD,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2020_6_5_637269498448953496_mb-pro-13-2020-xam-4.png,0,0,0,False
No.00859668,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5144tu-i7-1255u,"Laptop HP 15s-fq5144TU i7 1255U/16GB/512GB/15.6""FHD/Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_7_11_637931467775282867_hp-15s-fq-bac-win11-3.jpg,16.890.000,22.890.000,26,False
No.00858328,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-ideapad-3-15ihu6-i5-11320h,"Laptop Lenovo Gaming IdeaPad 3 15IHU6 i5 11320H/8GB/512GB/15.6""FHD/GeForce RTX 3050_4GB/Win11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_2_15_638120518132880398_lenovo-gaming-ideapad-3-15ihu6-den-7.jpg,0,0,0,False
